CustomerID,Recency,Frequency,Monetary,Segment_Raw,Segment
14135,2,15,4690.31,3,Loyal Customers
14138,2,2,982.38,0,Regular Customers
14139,46,1,415.82,0,Regular Customers
14140,4,2,935.05,0,Regular Customers
14141,3,4,915.13,0,Regular Customers
14142,373,1,311.81,1,At Risk / Lost
14143,134,1,115.8,0,Regular Customers
14145,47,4,3742.2,0,Regular Customers
14146,9,5,4191.0,0,Regular Customers
14147,78,2,483.4,0,Regular Customers
14148,234,1,157.2,1,At Risk / Lost
14149,221,1,446.62,1,At Risk / Lost
14150,36,2,658.64,0,Regular Customers
14152,75,2,621.29,0,Regular Customers
14154,239,2,1345.62,1,At Risk / Lost
14155,266,1,118.75,1,At Risk / Lost
14156,10,55,117379.63,2,Champions
14157,20,2,432.88,0,Regular Customers
14158,40,1,507.66,0,Regular Customers
14159,20,11,4693.01,0,Regular Customers
14161,216,3,1110.52,1,At Risk / Lost
14162,174,2,289.36,1,At Risk / Lost
14163,87,4,2445.91,0,Regular Customers
14164,71,2,1631.77,0,Regular Customers
14165,276,1,122.54,1,At Risk / Lost
14167,39,4,574.84,0,Regular Customers
14171,98,1,363.79,0,Regular Customers
14173,11,4,450.84,0,Regular Customers
14174,33,1,134.46,0,Regular Customers
14175,60,3,3222.3,0,Regular Customers
14176,297,4,576.9000000000001,1,At Risk / Lost
14177,86,4,559.41,0,Regular Customers
14178,9,7,1620.93,0,Regular Customers
14179,41,2,719.78,0,Regular Customers
14180,11,25,4748.52,3,Loyal Customers
14184,67,1,452.89,0,Regular Customers
14185,331,1,197.65,1,At Risk / Lost
14188,31,6,2054.36,0,Regular Customers
14189,2,15,4654.08,3,Loyal Customers
14191,2,13,4684.76,0,Regular Customers
14193,68,2,853.39,0,Regular Customers
14194,5,21,11349.52,3,Loyal Customers
14195,202,2,1012.0,1,At Risk / Lost
14196,107,1,335.52,0,Regular Customers
14198,18,4,701.4,0,Regular Customers
14199,218,1,185.4,1,At Risk / Lost
14201,60,7,747.44,0,Regular Customers
14204,2,1,161.03,0,Regular Customers
14205,17,2,466.7,0,Regular Customers
14206,239,1,328.16,1,At Risk / Lost
14208,95,1,151.74,0,Regular Customers
14209,11,6,2073.43,0,Regular Customers
14210,106,6,1905.84,0,Regular Customers
14211,53,9,2241.1,0,Regular Customers
14212,90,1,1070.48,0,Regular Customers
14214,31,5,1004.38,0,Regular Customers
14215,12,6,1789.72,0,Regular Customers
14216,3,4,1839.3,0,Regular Customers
14217,2,17,2004.98,3,Loyal Customers
14218,43,1,169.48000000000002,0,Regular Customers
14219,4,1,89.94,0,Regular Customers
14220,247,2,632.4000000000001,1,At Risk / Lost
14221,42,9,3432.8,0,Regular Customers
14222,177,1,683.17,1,At Risk / Lost
14223,92,3,991.13,0,Regular Customers
14224,110,4,1050.12,0,Regular Customers
14226,29,5,2232.19,0,Regular Customers
14227,26,10,3350.96,0,Regular Customers
14229,52,3,1547.2,0,Regular Customers
14231,184,3,925.71,1,At Risk / Lost
14232,43,5,2048.07,0,Regular Customers
14233,49,4,1462.72,0,Regular Customers
14234,22,4,775.46,0,Regular Customers
14235,75,5,3144.86,0,Regular Customers
14236,81,2,490.86,0,Regular Customers
14237,373,1,161.0,1,At Risk / Lost
14238,326,1,146.85,1,At Risk / Lost
14239,43,11,2380.85,0,Regular Customers
14240,30,2,890.34,0,Regular Customers
14241,184,1,213.7,1,At Risk / Lost
14242,235,2,280.55,1,At Risk / Lost
14243,9,10,2588.77,0,Regular Customers
14245,220,2,1693.45,1,At Risk / Lost
14246,111,3,1474.06,0,Regular Customers
14247,278,1,136.77,1,At Risk / Lost
14248,318,1,302.58,1,At Risk / Lost
14250,7,3,1904.05,0,Regular Customers
14251,2,5,2879.7000000000003,0,Regular Customers
14256,260,2,969.06,1,At Risk / Lost
14257,64,5,3099.7200000000003,0,Regular Customers
14258,9,9,12669.98,0,Regular Customers
14259,142,1,120.0,0,Regular Customers
14261,51,2,1163.45,0,Regular Customers
14262,8,8,2618.23,0,Regular Customers
14264,155,2,333.97,1,At Risk / Lost
14265,109,2,530.18,0,Regular Customers
14267,163,3,1516.24,1,At Risk / Lost
14270,332,1,492.65,1,At Risk / Lost
14271,226,1,112.32,1,At Risk / Lost
14272,74,2,437.96,0,Regular Customers
14273,51,4,559.97,0,Regular Customers
14276,99,3,1119.74,0,Regular Customers
14277,15,3,4216.2,0,Regular Customers
14280,197,1,134.04,1,At Risk / Lost
14282,3,15,3729.34,3,Loyal Customers
14284,31,2,595.25,0,Regular Customers
14285,21,4,1910.01,0,Regular Customers
14286,24,3,4628.75,0,Regular Customers
14287,8,3,176.63,0,Regular Customers
14288,213,1,426.6,1,At Risk / Lost
14289,9,6,911.26,0,Regular Customers
14290,11,5,2314.65,0,Regular Customers
14291,2,11,3883.25,0,Regular Customers
14292,8,9,4871.93,0,Regular Customers
14293,3,4,1046.56,0,Regular Customers
14295,40,1,166.20000000000002,0,Regular Customers
14297,18,4,1305.33,0,Regular Customers
14298,8,44,51527.3,3,Loyal Customers
14299,8,9,3965.62,0,Regular Customers
14300,19,1,43.2,0,Regular Customers
14301,117,1,640.14,0,Regular Customers
14304,223,1,383.45,1,At Risk / Lost
14305,71,3,1858.96,0,Regular Customers
14306,51,2,2093.32,0,Regular Customers
14307,89,6,2995.7200000000003,0,Regular Customers
14309,8,9,2352.53,0,Regular Customers
14311,243,1,310.26,1,At Risk / Lost
14312,47,6,1611.59,0,Regular Customers
14314,107,1,120.0,0,Regular Customers
14315,45,6,2481.13,0,Regular Customers
14317,65,1,508.58,0,Regular Customers
14320,207,2,477.79,1,At Risk / Lost
14321,11,5,1530.75,0,Regular Customers
14323,115,2,605.0600000000001,0,Regular Customers
14326,242,1,183.85,1,At Risk / Lost
14327,163,1,311.65000000000003,1,At Risk / Lost
14329,17,7,5014.84,0,Regular Customers
14331,124,2,462.66,0,Regular Customers
14332,23,3,866.3100000000001,0,Regular Customers
14333,68,1,415.2,0,Regular Customers
14334,17,8,2552.21,0,Regular Customers
14335,16,2,468.26,0,Regular Customers
14336,17,4,1614.91,0,Regular Customers
14338,161,2,588.22,1,At Risk / Lost
14339,243,1,309.52000000000004,1,At Risk / Lost
14340,219,1,134.7,1,At Risk / Lost
14341,45,8,2182.28,0,Regular Customers
14342,21,4,668.5600000000001,0,Regular Customers
14344,127,8,889.9300000000001,0,Regular Customers
14345,39,1,108.98,0,Regular Customers
14346,121,2,1021.58,0,Regular Customers
14348,260,1,409.57,1,At Risk / Lost
14349,10,1,133.5,0,Regular Customers
14350,274,1,282.93,1,At Risk / Lost
14351,165,1,51.0,1,At Risk / Lost
14352,157,4,1078.96,1,At Risk / Lost
14353,215,1,90.6,1,At Risk / Lost
14354,6,2,163.62,0,Regular Customers
14355,366,1,174.4,1,At Risk / Lost
14356,80,2,701.23,0,Regular Customers
14357,43,1,225.77,0,Regular Customers
14359,19,3,912.18,0,Regular Customers
14360,32,4,2128.23,0,Regular Customers
14362,22,1,161.2,0,Regular Customers
14364,109,8,3717.35,0,Regular Customers
14367,8,16,9261.52,3,Loyal Customers
14368,320,1,155.0,1,At Risk / Lost
14371,295,1,100.5,1,At Risk / Lost
14373,358,1,76.55,1,At Risk / Lost
14375,185,1,257.68,1,At Risk / Lost
14377,191,2,617.05,1,At Risk / Lost
14379,44,2,348.1,0,Regular Customers
14381,52,1,202.68,0,Regular Customers
14382,26,1,626.07,0,Regular Customers
14383,38,3,1247.69,0,Regular Customers
14385,9,3,202.11,0,Regular Customers
14386,297,1,142.4,1,At Risk / Lost
14387,33,3,1770.56,0,Regular Customers
14388,10,8,3212.84,0,Regular Customers
14389,65,2,1043.46,0,Regular Customers
14390,10,9,4652.82,0,Regular Customers
14393,218,1,67.95,1,At Risk / Lost
14395,2,9,3507.71,0,Regular Customers
14396,65,2,487.99,0,Regular Customers
14397,3,19,2612.96,3,Loyal Customers
14400,149,1,574.7,1,At Risk / Lost
14401,4,13,4051.48,0,Regular Customers
14403,130,4,1475.81,0,Regular Customers
14404,34,6,1474.32,0,Regular Customers
14406,119,1,156.75,0,Regular Customers
14407,107,6,2157.73,0,Regular Customers
14408,11,7,2606.53,0,Regular Customers
14409,71,6,2059.4500000000003,0,Regular Customers
14410,92,9,1105.07,0,Regular Customers
14411,311,1,1063.0,1,At Risk / Lost
14412,43,2,770.03,0,Regular Customers
14413,362,1,122.7,1,At Risk / Lost
14414,92,7,1496.98,0,Regular Customers
14415,1,13,5900.28,0,Regular Customers
14416,22,2,490.22,0,Regular Customers
14418,4,3,1937.25,0,Regular Customers
14419,11,6,1058.06,0,Regular Customers
14420,99,1,387.52,0,Regular Customers
14421,57,2,813.11,0,Regular Customers
14422,1,6,4263.64,0,Regular Customers
14423,218,1,265.2,1,At Risk / Lost
14424,18,1,322.08,0,Regular Customers
14426,24,10,4481.67,0,Regular Customers
14427,50,2,363.34,0,Regular Customers
14428,7,5,1244.83,0,Regular Customers
14431,303,1,470.36,1,At Risk / Lost
14432,10,6,2255.51,0,Regular Customers
14434,22,6,1372.8,0,Regular Customers
14436,99,1,89.06,0,Regular Customers
14437,366,1,63.0,1,At Risk / Lost
14438,306,1,131.9,1,At Risk / Lost
14439,320,1,2661.24,1,At Risk / Lost
14440,8,5,2357.68,0,Regular Customers
14441,1,4,1712.89,0,Regular Customers
14442,205,2,1589.82,1,At Risk / Lost
14443,54,4,1420.2,0,Regular Customers
14446,1,4,1039.58,0,Regular Customers
14447,19,5,1163.23,0,Regular Customers
14448,9,2,375.35,0,Regular Customers
14449,19,4,907.1,0,Regular Customers
14450,181,3,483.25,1,At Risk / Lost
14451,60,2,662.59,0,Regular Customers
14452,11,2,264.44,0,Regular Customers
14453,190,1,119.93,1,At Risk / Lost
14456,5,9,3062.4,0,Regular Customers
14457,311,1,113.64,1,At Risk / Lost
14459,155,1,1837.92,1,At Risk / Lost
14460,110,3,434.34,0,Regular Customers
14461,148,3,2103.06,1,At Risk / Lost
14462,66,11,2004.02,0,Regular Customers
14463,98,3,529.62,0,Regular Customers
14465,247,3,1058.62,1,At Risk / Lost
14466,29,7,2272.4,0,Regular Customers
14467,18,4,598.76,0,Regular Customers
14470,12,2,461.19,0,Regular Customers
14472,104,8,1936.84,0,Regular Customers
14473,74,2,234.34,0,Regular Customers
14474,46,1,547.66,0,Regular Customers
14475,72,3,925.85,0,Regular Customers
14476,257,1,215.7,1,At Risk / Lost
14477,20,4,1309.6,0,Regular Customers
14479,254,2,316.25,1,At Risk / Lost
14480,11,1,279.05,0,Regular Customers
14481,165,2,636.51,1,At Risk / Lost
14482,18,6,2068.15,0,Regular Customers
14483,282,1,137.1,1,At Risk / Lost
14484,50,1,321.92,0,Regular Customers
14485,39,1,165.75,0,Regular Customers
14487,27,6,1196.33,0,Regular Customers
14488,68,1,1064.28,0,Regular Customers
14489,207,1,463.38,1,At Risk / Lost
14491,175,2,340.93,1,At Risk / Lost
14493,7,5,2383.24,0,Regular Customers
14494,26,1,139.56,0,Regular Customers
14495,51,2,123.8,0,Regular Customers
14496,312,2,538.8100000000001,1,At Risk / Lost
14497,309,1,475.37,1,At Risk / Lost
14498,43,5,1957.32,0,Regular Customers
14499,26,3,815.32,0,Regular Customers
14500,88,3,356.85,0,Regular Customers
14501,184,2,251.21,1,At Risk / Lost
14502,20,11,2470.67,0,Regular Customers
14503,3,6,3543.26,0,Regular Customers
14504,47,4,673.26,0,Regular Customers
14505,17,8,5905.64,0,Regular Customers
14506,17,5,2012.17,0,Regular Customers
14507,24,6,1383.18,0,Regular Customers
14508,22,2,276.42,0,Regular Customers
14511,11,5,1314.81,0,Regular Customers
14512,188,2,275.28,1,At Risk / Lost
14513,101,3,455.59,0,Regular Customers
14514,61,3,1055.35,0,Regular Customers
14515,18,6,2102.09,0,Regular Customers
14517,33,2,330.45,0,Regular Customers
14518,64,1,174.37,0,Regular Customers
14520,2,2,270.6,0,Regular Customers
14522,24,4,974.54,0,Regular Customers
14523,108,1,241.09,0,Regular Customers
14524,32,9,1867.68,0,Regular Customers
14525,20,9,4332.2,0,Regular Customers
14527,3,55,8508.82,3,Loyal Customers
14528,37,1,364.22,0,Regular Customers
14529,60,3,620.04,0,Regular Customers
14530,26,6,2925.91,0,Regular Customers
14532,236,4,932.85,1,At Risk / Lost
14533,25,7,1949.72,0,Regular Customers
14534,3,18,4447.05,3,Loyal Customers
14535,60,3,2864.19,0,Regular Customers
14536,260,1,171.8,1,At Risk / Lost
14537,58,1,355.56,0,Regular Customers
14538,65,2,388.25,0,Regular Customers
14539,16,2,537.48,0,Regular Customers
14540,10,3,996.26,0,Regular Customers
14541,59,8,1461.65,0,Regular Customers
14542,186,1,103.25,1,At Risk / Lost
14543,29,16,3630.33,3,Loyal Customers
14544,24,2,2024.45,0,Regular Customers
14546,5,5,2578.09,0,Regular Customers
14547,4,8,4007.54,0,Regular Customers
14548,151,2,652.8,1,At Risk / Lost
14549,311,1,289.24,1,At Risk / Lost
14550,11,2,765.62,0,Regular Customers
14551,18,2,186.23,0,Regular Customers
14552,152,1,165.07,1,At Risk / Lost
14553,19,5,859.27,0,Regular Customers
14554,10,4,2381.04,0,Regular Customers
14555,57,2,324.14,0,Regular Customers
14557,85,1,788.38,0,Regular Customers
14560,7,22,2237.77,3,Loyal Customers
14561,76,3,1080.76,0,Regular Customers
14562,4,18,5074.77,3,Loyal Customers
14565,96,4,3099.12,0,Regular Customers
14566,111,1,1432.0,0,Regular Customers
14567,57,2,1530.36,0,Regular Customers
14569,1,1,227.39,0,Regular Customers
14570,281,2,218.06,1,At Risk / Lost
14572,3,7,2832.84,0,Regular Customers
14573,180,9,1653.42,1,At Risk / Lost
14576,372,1,35.400000000000006,1,At Risk / Lost
14577,13,4,859.71,0,Regular Customers
14578,3,1,168.63,0,Regular Customers
14581,17,1,138.6,0,Regular Customers
14582,41,1,114.11,0,Regular Customers
14583,6,5,1052.55,0,Regular Customers
14584,169,4,1042.26,1,At Risk / Lost
14585,50,1,157.05,0,Regular Customers
14586,277,1,237.36,1,At Risk / Lost
14587,19,9,1601.14,0,Regular Customers
14589,372,1,39.75,1,At Risk / Lost
14591,15,4,1447.14,0,Regular Customers
14592,35,3,570.46,0,Regular Customers
14593,22,3,617.99,0,Regular Customers
14594,7,2,379.83,0,Regular Customers
14595,20,6,1740.6,0,Regular Customers
14597,11,2,883.15,0,Regular Customers
14598,44,1,221.97,0,Regular Customers
14600,306,1,393.33,1,At Risk / Lost
14601,11,1,213.96,0,Regular Customers
14603,275,1,660.0,1,At Risk / Lost
14606,1,93,12156.65,3,Loyal Customers
14607,16,14,16569.5,3,Loyal Customers
14608,4,4,1785.15,0,Regular Customers
14609,72,4,601.56,0,Regular Customers
14616,243,3,406.08,1,At Risk / Lost
14618,9,3,553.44,0,Regular Customers
14619,246,1,394.44,1,At Risk / Lost
14620,206,2,412.78,1,At Risk / Lost
14621,1,5,1788.36,0,Regular Customers
14622,185,1,320.58000000000004,1,At Risk / Lost
14623,32,5,889.25,0,Regular Customers
14624,57,2,225.85,0,Regular Customers
14625,196,2,899.63,1,At Risk / Lost
14626,24,4,2791.27,0,Regular Customers
14628,91,2,671.96,0,Regular Customers
14629,4,2,959.01,0,Regular Customers
14631,51,3,1006.98,0,Regular Customers
14632,263,1,114.56,1,At Risk / Lost
14633,266,1,344.90000000000003,1,At Risk / Lost
14636,36,2,609.85,0,Regular Customers
14638,51,1,443.6,0,Regular Customers
14639,52,6,2984.49,0,Regular Customers
14640,24,6,2125.08,0,Regular Customers
14641,22,1,110.46,0,Regular Customers
14642,59,1,96.12,0,Regular Customers
14643,170,2,693.8100000000001,1,At Risk / Lost
14644,68,2,830.76,0,Regular Customers
14645,157,2,597.09,1,At Risk / Lost
14646,2,73,280206.02,2,Champions
14647,201,1,243.22,1,At Risk / Lost
14649,5,4,1417.29,0,Regular Customers
14651,67,2,654.6,0,Regular Customers
14652,77,1,114.18,0,Regular Customers
14653,1,7,1947.55,0,Regular Customers
14655,8,4,1932.23,0,Regular Customers
14656,169,2,291.05,1,At Risk / Lost
14657,18,4,848.22,0,Regular Customers
14658,5,2,247.15,0,Regular Customers
14659,9,9,2529.93,0,Regular Customers
14660,87,2,285.74,0,Regular Customers
14661,27,1,107.95,0,Regular Customers
14662,29,4,771.17,0,Regular Customers
14664,20,2,637.89,0,Regular Customers
14665,61,5,1835.7,0,Regular Customers
14666,24,1,195.25,0,Regular Customers
14667,11,25,9241.2,3,Loyal Customers
14669,242,3,1269.99,1,At Risk / Lost
14670,280,2,411.53,1,At Risk / Lost
14672,235,2,765.5500000000001,1,At Risk / Lost
14673,3,5,1736.4,0,Regular Customers
14675,16,1,604.75,0,Regular Customers
14676,31,6,2548.24,0,Regular Customers
14680,25,16,28754.11,3,Loyal Customers
14681,71,3,498.95,0,Regular Customers
14682,188,2,52.0,1,At Risk / Lost
14684,26,5,1236.28,0,Regular Customers
14687,107,1,628.38,0,Regular Customers
14688,8,21,5630.87,3,Loyal Customers
14689,209,1,112.8,1,At Risk / Lost
14690,44,2,371.7,0,Regular Customers
14691,31,5,2114.33,0,Regular Customers
14692,137,4,591.55,0,Regular Customers
14693,265,1,172.9,1,At Risk / Lost
14696,4,7,2078.95,0,Regular Customers
14697,218,2,188.61,1,At Risk / Lost
14698,2,5,1250.76,0,Regular Customers
14699,214,1,109.13,1,At Risk / Lost
14700,32,3,2235.3,0,Regular Customers
14701,11,9,2549.37,0,Regular Customers
14702,1,17,3292.14,3,Loyal Customers
14703,15,1,318.17,0,Regular Customers
14704,11,9,1546.91,0,Regular Customers
14705,199,1,179.0,1,At Risk / Lost
14708,3,3,1126.37,0,Regular Customers
14709,15,13,4921.04,0,Regular Customers
14710,14,4,606.13,0,Regular Customers
14711,10,11,2868.8,0,Regular Customers
14712,29,3,917.07,0,Regular Customers
14713,9,11,2666.36,0,Regular Customers
14714,24,1,160.19,0,Regular Customers
14715,25,4,867.38,0,Regular Customers
14716,43,2,329.68,0,Regular Customers
14719,2,5,1602.13,0,Regular Customers
14720,6,3,663.81,0,Regular Customers
14722,147,1,187.92,1,At Risk / Lost
14723,10,6,1158.3,0,Regular Customers
14725,25,1,718.08,0,Regular Customers
14727,274,1,268.58,1,At Risk / Lost
14729,374,1,313.49,1,At Risk / Lost
14730,1,8,2005.06,0,Regular Customers
14731,47,3,380.02,0,Regular Customers
14732,8,8,2702.49,0,Regular Customers
14733,16,12,9585.91,3,Loyal Customers
14735,4,32,6065.6900000000005,3,Loyal Customers
14737,4,3,1164.55,0,Regular Customers
14738,43,7,1314.45,0,Regular Customers
14739,4,7,3902.28,0,Regular Customers
14740,197,3,1448.21,1,At Risk / Lost
14741,12,6,1400.34,0,Regular Customers
14744,16,7,1099.98,0,Regular Customers
14745,113,5,1220.26,0,Regular Customers
14747,249,1,328.2,1,At Risk / Lost
14748,29,5,1415.75,0,Regular Customers
14752,44,1,389.64,0,Regular Customers
14753,87,1,563.15,0,Regular Customers
14754,45,2,638.05,0,Regular Customers
14755,10,11,5010.28,0,Regular Customers
14756,15,1,738.96,0,Regular Customers
14757,75,1,420.5,0,Regular Customers
14758,145,4,1484.06,0,Regular Customers
14759,5,3,1625.97,0,Regular Customers
14760,297,1,89.2,1,At Risk / Lost
14761,59,2,255.9,0,Regular Customers
14762,264,1,300.52,1,At Risk / Lost
14764,47,1,278.3,0,Regular Customers
14765,29,3,254.11,0,Regular Customers
14766,8,6,2473.37,0,Regular Customers
14768,17,2,192.6,0,Regular Customers
14769,3,8,10674.75,0,Regular Customers
14770,232,2,876.4200000000001,1,At Risk / Lost
14772,112,1,139.26,0,Regular Customers
14775,58,3,1011.9,0,Regular Customers
14776,51,11,2538.3,0,Regular Customers
14778,127,2,730.86,0,Regular Customers
14779,281,3,386.15,1,At Risk / Lost
14780,55,2,447.68,0,Regular Customers
14782,320,1,200.1,1,At Risk / Lost
14784,26,2,289.99,0,Regular Customers
14785,10,2,77.4,0,Regular Customers
14788,7,2,679.44,0,Regular Customers
14789,29,1,197.64,0,Regular Customers
14790,17,4,745.06,0,Regular Customers
14792,64,1,6.2,0,Regular Customers
14793,21,1,228.99,0,Regular Customers
14794,3,7,1319.91,0,Regular Customers
14795,166,1,131.45000000000002,1,At Risk / Lost
14796,1,17,8022.49,3,Loyal Customers
14798,53,3,173.74,0,Regular Customers
14799,51,1,157.7,0,Regular Customers
14800,48,12,4339.74,0,Regular Customers
14801,61,1,193.14,0,Regular Customers
14803,162,3,845.5500000000001,1,At Risk / Lost
14804,9,1,353.27,0,Regular Customers
14805,15,4,554.65,0,Regular Customers
14806,75,1,193.39,0,Regular Customers
14808,40,8,2741.17,0,Regular Customers
14810,41,11,2087.88,0,Regular Customers
14813,370,2,155.43,1,At Risk / Lost
14815,37,2,778.5,0,Regular Customers
14816,197,1,271.85,1,At Risk / Lost
14817,200,2,1110.34,1,At Risk / Lost
14818,74,3,657.8,0,Regular Customers
14819,64,2,272.07,0,Regular Customers
14820,21,4,507.29,0,Regular Customers
14821,367,1,48.8,1,At Risk / Lost
14823,180,3,321.43,1,At Risk / Lost
14824,10,4,1127.71,0,Regular Customers
14825,4,12,2226.9100000000003,0,Regular Customers
14828,197,3,2139.76,1,At Risk / Lost
14829,29,4,697.55,0,Regular Customers
14830,53,1,197.13,0,Regular Customers
14834,18,6,1720.3,0,Regular Customers
14836,10,3,102.45,0,Regular Customers
14837,90,4,1649.5,0,Regular Customers
14840,268,1,62.85,1,At Risk / Lost
14841,53,6,3295.76,0,Regular Customers
14842,44,4,2824.69,0,Regular Customers
14844,64,4,3189.81,0,Regular Customers
14847,149,1,309.40000000000003,1,At Risk / Lost
14849,22,25,7930.54,3,Loyal Customers
14850,312,1,325.75,1,At Risk / Lost
14851,23,2,511.35,0,Regular Customers
14852,58,6,2836.69,0,Regular Customers
14853,24,2,475.8,0,Regular Customers
14854,78,7,2759.83,0,Regular Customers
14855,119,2,645.65,0,Regular Customers
14856,36,3,1311.38,0,Regular Customers
14857,60,2,1173.12,0,Regular Customers
14859,13,4,1353.74,0,Regular Customers
14860,19,1,170.32,0,Regular Customers
14861,52,1,125.79,0,Regular Customers
14862,26,2,841.2,0,Regular Customers
14863,29,1,266.76,0,Regular Customers
14865,7,2,52.2,0,Regular Customers
14866,11,12,14389.9,3,Loyal Customers
14867,186,3,710.28,1,At Risk / Lost
14868,3,8,2953.59,0,Regular Customers
14869,9,2,725.7,0,Regular Customers
14870,262,1,327.25,1,At Risk / Lost
14871,3,4,522.38,0,Regular Customers
14873,210,1,519.68,1,At Risk / Lost
14875,108,2,1465.32,0,Regular Customers
14878,13,9,1485.54,0,Regular Customers
14880,77,3,706.19,0,Regular Customers
14881,20,1,255.4,0,Regular Customers
14882,27,2,589.7,0,Regular Customers
14883,19,6,761.59,0,Regular Customers
14885,132,1,765.3199999999999,0,Regular Customers
14886,253,1,364.8,1,At Risk / Lost
14887,79,1,1862.0,0,Regular Customers
14888,207,1,369.2,1,At Risk / Lost
14889,336,1,135.9,1,At Risk / Lost
14890,254,1,125.65,1,At Risk / Lost
14891,148,2,554.38,1,At Risk / Lost
14893,10,2,1237.85,0,Regular Customers
14894,85,1,655.75,0,Regular Customers
14895,8,20,11138.71,3,Loyal Customers
14896,205,2,468.77,1,At Risk / Lost
14897,8,4,1366.38,0,Regular Customers
14898,23,6,1303.52,0,Regular Customers
14901,11,9,1421.29,0,Regular Customers
14902,26,1,332.66,0,Regular Customers
14903,21,5,2810.63,0,Regular Customers
14904,2,2,1025.44,0,Regular Customers
14905,158,2,616.15,1,At Risk / Lost
14907,3,7,3501.1,0,Regular Customers
14908,74,1,277.8,0,Regular Customers
14910,3,4,434.35,0,Regular Customers
14911,1,201,143825.06,2,Champions
14912,17,2,867.85,0,Regular Customers
14913,36,4,1227.43,0,Regular Customers
14915,91,2,307.48,0,Regular Customers
14916,71,4,1268.98,0,Regular Customers
14918,116,2,1610.15,0,Regular Customers
14920,213,2,977.77,1,At Risk / Lost
14921,30,2,1316.07,0,Regular Customers
14923,51,1,749.1,0,Regular Customers
14924,246,1,310.05,1,At Risk / Lost
14929,32,1,223.88,0,Regular Customers
14930,109,3,2372.86,0,Regular Customers
14931,5,5,1257.68,0,Regular Customers
14932,366,1,363.53,1,At Risk / Lost
14934,82,2,1890.94,0,Regular Customers
14935,297,1,1784.71,1,At Risk / Lost
14936,34,8,8137.02,0,Regular Customers
14937,57,3,1621.88,0,Regular Customers
14944,30,12,5900.25,0,Regular Customers
14946,14,1,100.9,0,Regular Customers
14947,72,2,290.82,0,Regular Customers
14948,23,6,1101.97,0,Regular Customers
14950,19,1,371.2,0,Regular Customers
14951,79,1,311.69,0,Regular Customers
14952,60,11,8099.49,0,Regular Customers
14953,25,1,289.82,0,Regular Customers
14954,12,1,336.17,0,Regular Customers
14957,253,1,58.49,1,At Risk / Lost
14958,147,3,499.68,1,At Risk / Lost
14959,64,4,695.42,0,Regular Customers
14960,8,2,221.27,0,Regular Customers
14961,11,9,7044.68,0,Regular Customers
14962,271,1,126.7,1,At Risk / Lost
14963,10,5,1487.8,0,Regular Customers
14964,247,1,206.21,1,At Risk / Lost
14965,96,2,599.0,0,Regular Customers
14966,15,1,191.32,0,Regular Customers
14967,50,1,463.8,0,Regular Customers
14968,30,1,147.59,0,Regular Customers
14970,68,4,1592.06,0,Regular Customers
14971,35,3,1116.57,0,Regular Customers
14972,128,1,114.77,0,Regular Customers
14973,107,3,1314.45,0,Regular Customers
14974,37,1,114.39,0,Regular Customers
14975,57,1,279.94,0,Regular Customers
14976,57,7,790.86,0,Regular Customers
14978,72,5,1931.42,0,Regular Customers
14981,246,1,102.12,1,At Risk / Lost
14984,19,2,213.27,0,Regular Customers
14985,198,2,296.75,1,At Risk / Lost
14987,16,2,326.4,0,Regular Customers
14988,212,1,334.54,1,At Risk / Lost
14995,39,2,233.23,0,Regular Customers
14997,46,3,546.1999999999999,0,Regular Customers
14998,170,2,429.87,1,At Risk / Lost
15000,48,1,490.52,0,Regular Customers
15002,116,4,1641.76,0,Regular Customers
15004,147,1,1246.32,1,At Risk / Lost
15005,16,28,6316.57,3,Loyal Customers
15006,51,1,502.09,0,Regular Customers
15007,159,1,156.91,1,At Risk / Lost
15009,12,3,1261.78,0,Regular Customers
15010,36,1,308.94,0,Regular Customers
15012,54,2,423.04,0,Regular Customers
15014,43,2,260.17,0,Regular Customers
15016,173,1,170.04,1,At Risk / Lost
15017,34,1,125.58,0,Regular Customers
15018,39,3,496.21,0,Regular Customers
15019,267,1,266.0,1,At Risk / Lost
15021,9,9,1914.82,0,Regular Customers
15022,12,4,905.04,0,Regular Customers
15023,3,11,6802.76,0,Regular Customers
15024,10,10,1661.33,0,Regular Customers
15025,33,1,377.01,0,Regular Customers
15026,80,3,469.0,0,Regular Customers
15027,31,4,1066.15,0,Regular Customers
15028,8,4,627.13,0,Regular Customers
15030,72,2,518.28,0,Regular Customers
15031,4,4,668.14,0,Regular Customers
15032,256,3,4959.1,1,At Risk / Lost
15033,5,10,2586.67,0,Regular Customers
15034,16,8,4308.61,0,Regular Customers
15035,90,1,252.73,0,Regular Customers
15036,72,3,465.55,0,Regular Customers
15038,59,6,705.49,0,Regular Customers
15039,10,47,19914.44,3,Loyal Customers
15041,170,1,180.35,1,At Risk / Lost
15042,199,1,135.93,1,At Risk / Lost
15043,31,1,537.0,0,Regular Customers
15044,19,17,7700.23,3,Loyal Customers
15045,152,2,735.66,1,At Risk / Lost
15046,9,15,5213.77,3,Loyal Customers
15047,270,1,343.62,1,At Risk / Lost
15048,65,4,384.05,0,Regular Customers
15049,274,1,121.17000000000002,1,At Risk / Lost
15050,25,3,1782.09,0,Regular Customers
15051,23,3,1391.61,0,Regular Customers
15052,319,1,215.78,1,At Risk / Lost
15053,5,3,697.79,0,Regular Customers
