ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2011-09-11,35375.342586512146,-889.4992427034555,44275.186721447586,35375.342586512146,35375.342586512146,-14924.628285698478,-14924.628285698478,-14924.628285698478,-14924.628285698478,-14924.628285698478,-14924.628285698478,0.0,0.0,0.0,20450.71430081367
2011-09-12,35570.23513933291,11621.184320883911,56765.80259297982,35570.23513933291,35570.23513933291,-2002.8833339194653,-2002.8833339194653,-2002.8833339194653,-2002.8833339194653,-2002.8833339194653,-2002.8833339194653,0.0,0.0,0.0,33567.35180541344
2011-09-13,35765.127692153685,15376.44151640017,59099.23319595074,35765.127692153685,35765.127692153685,1972.970972701019,1972.970972701019,1972.970972701019,1972.970972701019,1972.970972701019,1972.970972701019,0.0,0.0,0.0,37738.098664854704
2011-09-14,35960.02024497445,12552.31724212406,58093.55313302944,35960.02024497445,35960.02024497445,-755.7533500093971,-755.7533500093971,-755.7533500093971,-755.7533500093971,-755.7533500093971,-755.7533500093971,0.0,0.0,0.0,35204.26689496505
2011-09-15,36154.91279779522,20899.668892287933,66201.77137047103,36154.91279779522,36154.91279779522,6543.29979655333,6543.29979655333,6543.29979655333,6543.29979655333,6543.29979655333,6543.29979655333,0.0,0.0,0.0,42698.21259434855
2011-09-16,36349.805350615985,11844.22507203331,55883.90046882759,36349.805350615985,36349.805350615985,-1481.1376453414982,-1481.1376453414982,-1481.1376453414982,-1481.1376453414982,-1481.1376453414982,-1481.1376453414982,0.0,0.0,0.0,34868.667705274485
2011-09-18,36739.59045625752,-2292.609054341318,45931.32613297772,36739.59045625752,36739.59045625752,-14924.62828569613,-14924.62828569613,-14924.62828569613,-14924.62828569613,-14924.62828569613,-14924.62828569613,0.0,0.0,0.0,21814.962170561394
2011-09-19,36934.483014864316,12350.373519550543,57159.130141997775,36934.483014864316,36934.483014864316,-2002.8833339240869,-2002.8833339240869,-2002.8833339240869,-2002.8833339240869,-2002.8833339240869,-2002.8833339240869,0.0,0.0,0.0,34931.59968094023
2011-09-20,37129.375573471116,16185.65962945314,61277.08857459522,37129.375573471116,37129.375573471116,1972.9709727179643,1972.9709727179643,1972.9709727179643,1972.9709727179643,1972.9709727179643,1972.9709727179643,0.0,0.0,0.0,39102.34654618908
2011-09-21,37324.26813207791,13808.798909443813,60408.03811095938,37324.26813207791,37324.26813207791,-755.7533499699241,-755.7533499699241,-755.7533499699241,-755.7533499699241,-755.7533499699241,-755.7533499699241,0.0,0.0,0.0,36568.51478210798
2011-09-22,37519.16069068471,21334.68586431264,66956.06892877001,37519.16069068471,37519.16069068471,6543.299796558169,6543.299796558169,6543.299796558169,6543.299796558169,6543.299796558169,6543.299796558169,0.0,0.0,0.0,44062.460487242875
2011-09-23,37714.0532492915,15131.120595563387,60614.758841452596,37714.0532492915,37714.0532492915,-1481.137645350445,-1481.137645350445,-1481.137645350445,-1481.137645350445,-1481.137645350445,-1481.137645350445,0.0,0.0,0.0,36232.91560394106
2011-09-25,38103.8383665051,-470.2952308284003,46568.74778427295,38103.8383665051,38103.8383665051,-14924.62828569378,-14924.62828569378,-14924.62828569378,-14924.62828569378,-14924.62828569378,-14924.62828569378,0.0,0.0,0.0,23179.21008081132
2011-09-26,38298.7309251119,12106.039596395682,59214.9324278993,38298.7309251119,38298.7309251119,-2002.8833338786676,-2002.8833338786676,-2002.8833338786676,-2002.8833338786676,-2002.8833338786676,-2002.8833338786676,0.0,0.0,0.0,36295.847591233236
2011-09-27,38493.6234837187,16205.11097517398,63968.92832904511,38493.6234837187,38493.6234837187,1972.970972676561,1972.970972676561,1972.970972676561,1972.970972676561,1972.970972676561,1972.970972676561,0.0,0.0,0.0,40466.59445639526
2011-09-28,38688.51604232549,14616.822630584713,61007.712282671266,38688.51604232549,38688.51604232549,-755.7533500236611,-755.7533500236611,-755.7533500236611,-755.7533500236611,-755.7533500236611,-755.7533500236611,0.0,0.0,0.0,37932.76269230183
2011-09-29,38883.40860093229,22825.962528952918,67898.12472920764,38883.40860093229,38883.40860093229,6543.299796570046,6543.299796570046,6543.299796570046,6543.299796570046,6543.299796570046,6543.299796570046,0.0,0.0,0.0,45426.70839750234
2011-09-30,39078.30120958563,15581.672972880711,60971.11563109023,39078.30120958563,39078.30120958563,-1481.1376453520184,-1481.1376453520184,-1481.1376453520184,-1481.1376453520184,-1481.1376453520184,-1481.1376453520184,0.0,0.0,0.0,37597.16356423361
2011-10-02,39468.086426892325,1862.8428275629392,47437.16305544045,39468.086426892325,39468.086426892325,-14924.628285723253,-14924.628285723253,-14924.628285723253,-14924.628285723253,-14924.628285723253,-14924.628285723253,0.0,0.0,0.0,24543.458141169074
2011-10-03,39662.97903554568,14505.834872716192,59170.88818725195,39662.97903554568,39662.97903554568,-2002.8833339019322,-2002.8833339019322,-2002.8833339019322,-2002.8833339019322,-2002.8833339019322,-2002.8833339019322,0.0,0.0,0.0,37660.095701643746
2011-10-04,39857.871644199025,19328.002674261563,64837.52345604302,39857.871644199025,39857.871644199025,1972.9709726834196,1972.9709726834196,1972.9709726834196,1972.9709726834196,1972.9709726834196,1972.9709726834196,0.0,0.0,0.0,41830.842616882444
2011-10-05,40052.76425285237,16196.330831342651,61528.308914463196,40052.76425285237,40052.76425285237,-755.7533500392906,-755.7533500392906,-755.7533500392906,-755.7533500392906,-755.7533500392906,-755.7533500392906,0.0,0.0,0.0,39297.01090281308
2011-10-06,40247.65686150572,25002.53345789322,69256.48319049508,40247.65686150572,40247.65686150572,6543.299796581923,6543.299796581923,6543.299796581923,6543.299796581923,6543.299796581923,6543.299796581923,0.0,0.0,0.0,46790.95665808764
2011-10-07,40442.54947015907,16610.388026474047,62638.332961696855,40442.54947015907,40442.54947015907,-1481.1376453349183,-1481.1376453349183,-1481.1376453349183,-1481.1376453349183,-1481.1376453349183,-1481.1376453349183,0.0,0.0,0.0,38961.41182482416
2011-10-09,40832.334687465765,3744.8318271009853,50453.227380943834,40832.334687465765,40832.334687465765,-14924.628285707422,-14924.628285707422,-14924.628285707422,-14924.628285707422,-14924.628285707422,-14924.628285707422,0.0,0.0,0.0,25907.706401758343
2011-10-10,41027.227296119105,16908.23327371618,60373.82858708308,41027.227296119105,41027.227296119105,-2002.8833339065525,-2002.8833339065525,-2002.8833339065525,-2002.8833339065525,-2002.8833339065525,-2002.8833339065525,0.0,0.0,0.0,39024.34396221255
2011-10-11,41222.11990477246,19464.147852461938,68366.21321808817,41222.11990477246,41222.11990477246,1972.9709727003653,1972.9709727003653,1972.9709727003653,1972.9709727003653,1972.9709727003653,1972.9709727003653,0.0,0.0,0.0,43195.09087747282
2011-10-12,41417.0125134258,16952.139781256137,66126.05726872558,41417.0125134258,41417.0125134258,-755.7533499998176,-755.7533499998176,-755.7533499998176,-755.7533499998176,-755.7533499998176,-755.7533499998176,0.0,0.0,0.0,40661.25916342598
2011-10-13,41611.90512207915,26156.8039081607,70554.6827672789,41611.90512207915,41611.90512207915,6543.2997965528575,6543.2997965528575,6543.2997965528575,6543.2997965528575,6543.2997965528575,6543.2997965528575,0.0,0.0,0.0,48155.20491863201
2011-10-14,41806.7977307325,17982.13189649099,61982.44321095678,41806.7977307325,41806.7977307325,-1481.1376453438647,-1481.1376453438647,-1481.1376453438647,-1481.1376453438647,-1481.1376453438647,-1481.1376453438647,0.0,0.0,0.0,40325.660085388634
2011-10-16,42196.58294803919,5343.929962395142,50398.99405928797,42196.58294803919,42196.58294803919,-14924.628285705076,-14924.628285705076,-14924.628285705076,-14924.628285705076,-14924.628285705076,-14924.628285705076,0.0,0.0,0.0,27271.954662334116
2011-10-17,42391.47555669254,15471.36336173961,61732.17154781316,42391.47555669254,42391.47555669254,-2002.8833339111736,-2002.8833339111736,-2002.8833339111736,-2002.8833339111736,-2002.8833339111736,-2002.8833339111736,0.0,0.0,0.0,40388.592222781364
2011-10-18,42586.368165345884,20471.807910996267,67614.76453455964,42586.368165345884,42586.368165345884,1972.9709726589615,1972.9709726589615,1972.9709726589615,1972.9709726589615,1972.9709726589615,1972.9709726589615,0.0,0.0,0.0,44559.33913800485
2011-10-19,42781.26077399924,20230.047645516453,65063.9253405448,42781.26077399924,42781.26077399924,-755.7533500069491,-755.7533500069491,-755.7533500069491,-755.7533500069491,-755.7533500069491,-755.7533500069491,0.0,0.0,0.0,42025.50742399229
2011-10-20,42976.15338265258,28278.35100791842,71536.01376697537,42976.15338265258,42976.15338265258,6543.299796557693,6543.299796557693,6543.299796557693,6543.299796557693,6543.299796557693,6543.299796557693,0.0,0.0,0.0,49519.45317921027
2011-10-21,43171.04599130593,18357.997001396227,63804.21599221469,43171.04599130593,43171.04599130593,-1481.1376453454382,-1481.1376453454382,-1481.1376453454382,-1481.1376453454382,-1481.1376453454382,-1481.1376453454382,0.0,0.0,0.0,41689.908345960495
2011-10-23,43560.831208612624,4217.269489721559,52029.73970234003,43560.831208612624,43560.831208612624,-14924.628285734549,-14924.628285734549,-14924.628285734549,-14924.628285734549,-14924.628285734549,-14924.628285734549,0.0,0.0,0.0,28636.202922878074
2011-10-24,43755.72381726596,18894.073270289144,64823.848748563825,43755.72381726596,43755.72381726596,-2002.883333865755,-2002.883333865755,-2002.883333865755,-2002.883333865755,-2002.883333865755,-2002.883333865755,0.0,0.0,0.0,41752.84048340021
2011-10-25,43950.61642591932,23558.54671792951,69889.75594763806,43950.61642591932,43950.61642591932,1972.9709727140817,1972.9709727140817,1972.9709727140817,1972.9709727140817,1972.9709727140817,1972.9709727140817,0.0,0.0,0.0,45923.5873986334
2011-10-26,44145.509034572664,20510.60608112439,67185.57961691961,44145.509034572664,44145.509034572664,-755.7533500225793,-755.7533500225793,-755.7533500225793,-755.7533500225793,-755.7533500225793,-755.7533500225793,0.0,0.0,0.0,43389.75568455009
2011-10-27,44340.40164322601,28620.077728649332,74747.2826368937,44340.40164322601,44340.40164322601,6543.29979656957,6543.29979656957,6543.29979656957,6543.29979656957,6543.29979656957,6543.29979656957,0.0,0.0,0.0,50883.70143979558
2011-10-28,44535.29425187936,19892.862155959647,65801.35035329108,44535.29425187936,44535.29425187936,-1481.1376453470102,-1481.1376453470102,-1481.1376453470102,-1481.1376453470102,-1481.1376453470102,-1481.1376453470102,0.0,0.0,0.0,43054.15660653235
2011-10-30,44925.07946918605,6755.913055501997,52155.50921680129,44925.07946918605,44925.07946918605,-14924.62828571872,-14924.62828571872,-14924.62828571872,-14924.62828571872,-14924.62828571872,-14924.62828571872,0.0,0.0,0.0,30000.451183467332
2011-10-31,45119.972077839404,21063.294634184007,68260.63458727693,45119.972077839404,45119.972077839404,-2002.883333889018,-2002.883333889018,-2002.883333889018,-2002.883333889018,-2002.883333889018,-2002.883333889018,0.0,0.0,0.0,43117.088743950386
2011-11-01,45314.86468649274,23638.73560853254,71752.84902242388,45314.86468649274,45314.86468649274,1972.9709727310283,1972.9709727310283,1972.9709727310283,1972.9709727310283,1972.9709727310283,1972.9709727310283,0.0,0.0,0.0,47287.83565922377
2011-11-02,45509.7572951461,21827.7869539768,67156.90773072625,45509.7572951461,45509.7572951461,-755.7533500382086,-755.7533500382086,-755.7533500382086,-755.7533500382086,-755.7533500382086,-755.7533500382086,0.0,0.0,0.0,44754.00394510789
2011-11-03,45704.649903799436,29920.39482324986,74002.19864852651,45704.649903799436,45704.649903799436,6543.299796540503,6543.299796540503,6543.299796540503,6543.299796540503,6543.299796540503,6543.299796540503,0.0,0.0,0.0,52247.94970033994
2011-11-04,45899.54251245279,21442.76766290364,67108.78988265472,45899.54251245279,45899.54251245279,-1481.1376453299115,-1481.1376453299115,-1481.1376453299115,-1481.1376453299115,-1481.1376453299115,-1481.1376453299115,0.0,0.0,0.0,44418.40486712288
2011-11-06,46289.32772975948,7872.809296744978,54708.264058395194,46289.32772975948,46289.32772975948,-14924.628285716371,-14924.628285716371,-14924.628285716371,-14924.628285716371,-14924.628285716371,-14924.628285716371,0.0,0.0,0.0,31364.69944404311
2011-11-07,46484.22033841282,23016.652675747675,66996.84613573003,46484.22033841282,46484.22033841282,-2002.8833338936392,-2002.8833338936392,-2002.8833338936392,-2002.8833338936392,-2002.8833338936392,-2002.8833338936392,0.0,0.0,0.0,44481.337004519184
2011-11-08,46679.11294706616,25529.607799530997,72185.03552677704,46679.11294706616,46679.11294706616,1972.9709726896247,1972.9709726896247,1972.9709726896247,1972.9709726896247,1972.9709726896247,1972.9709726896247,0.0,0.0,0.0,48652.08391975579
2011-11-09,46874.00555571951,25335.21880703897,72186.97773566666,46874.00555571951,46874.00555571951,-755.7533499987351,-755.7533499987351,-755.7533499987351,-755.7533499987351,-755.7533499987351,-755.7533499987351,0.0,0.0,0.0,46118.252205720775
2011-11-10,47068.89816437287,30914.784268517265,75652.057479998,47068.89816437287,47068.89816437287,6543.299796545341,6543.299796545341,6543.299796545341,6543.299796545341,6543.299796545341,6543.299796545341,0.0,0.0,0.0,53612.19796091821
2011-11-11,47263.79077302621,23382.386740914626,68094.26830719052,47263.79077302621,47263.79077302621,-1481.1376453649034,-1481.1376453649034,-1481.1376453649034,-1481.1376453649034,-1481.1376453649034,-1481.1376453649034,0.0,0.0,0.0,45782.6531276613
2011-11-13,47653.575990332894,9781.855603253684,53949.18598804113,47653.575990332894,47653.575990332894,-14924.628285714025,-14924.628285714025,-14924.628285714025,-14924.628285714025,-14924.628285714025,-14924.628285714025,0.0,0.0,0.0,32728.94770461887
2011-11-14,47848.468598986256,22696.215289116124,69600.8141496738,47848.468598986256,47848.468598986256,-2002.8833338482214,-2002.8833338482214,-2002.8833338482214,-2002.8833338482214,-2002.8833338482214,-2002.8833338482214,0.0,0.0,0.0,45845.585265138034
2011-11-15,48043.3612076396,26959.519726723618,74380.85494191162,48043.3612076396,48043.3612076396,1972.9709726964827,1972.9709726964827,1972.9709726964827,1972.9709726964827,1972.9709726964827,1972.9709726964827,0.0,0.0,0.0,50016.33218033608
2011-11-16,48238.25381629294,24487.602437405618,69549.22123478386,48238.25381629294,48238.25381629294,-755.7533500058671,-755.7533500058671,-755.7533500058671,-755.7533500058671,-755.7533500058671,-755.7533500058671,0.0,0.0,0.0,47482.50046628708
2011-11-17,48433.14642494628,30960.803519310357,78392.03365096994,48433.14642494628,48433.14642494628,6543.299796557217,6543.299796557217,6543.299796557217,6543.299796557217,6543.299796557217,6543.299796557217,0.0,0.0,0.0,54976.446221503495
2011-11-18,48628.03903359965,24103.75647756637,70666.24697748358,48628.03903359965,48628.03903359965,-1481.1376453664768,-1481.1376453664768,-1481.1376453664768,-1481.1376453664768,-1481.1376453664768,-1481.1376453664768,0.0,0.0,0.0,47146.90138823317
2011-11-20,49017.82425090633,11096.946866504059,57701.1258974327,49017.82425090633,49017.82425090633,-14924.628285743494,-14924.628285743494,-14924.628285743494,-14924.628285743494,-14924.628285743494,-14924.628285743494,0.0,0.0,0.0,34093.195965162835
2011-11-21,49212.716859559674,24114.218272670398,70386.79436977269,49212.716859559674,49212.716859559674,-2002.8833338714844,-2002.8833338714844,-2002.8833338714844,-2002.8833338714844,-2002.8833338714844,-2002.8833338714844,0.0,0.0,0.0,47209.83352568819
2011-11-22,49407.609468213035,28507.72700484547,75543.44341555859,49407.609468213035,49407.609468213035,1972.9709727134293,1972.9709727134293,1972.9709727134293,1972.9709727134293,1972.9709727134293,1972.9709727134293,0.0,0.0,0.0,51380.58044092647
2011-11-23,49602.502076866374,26648.668306860483,71746.42528097438,49602.502076866374,49602.502076866374,-755.7533500214965,-755.7533500214965,-755.7533500214965,-755.7533500214965,-755.7533500214965,-755.7533500214965,0.0,0.0,0.0,48846.748726844875
2011-11-24,49797.39468551972,33399.71392434804,77625.95540673305,49797.39468551972,49797.39468551972,6543.299796569094,6543.299796569094,6543.299796569094,6543.299796569094,6543.299796569094,6543.299796569094,0.0,0.0,0.0,56340.69448208882
2011-11-25,49992.28729417306,23868.09115165703,69510.28383504432,49992.28729417306,49992.28729417306,-1481.137645349378,-1481.137645349378,-1481.137645349378,-1481.137645349378,-1481.137645349378,-1481.137645349378,0.0,0.0,0.0,48511.14964882368
2011-11-27,50382.07251147977,12523.272008872436,57213.286860833556,50382.07251147977,50382.07251147977,-14924.628285727666,-14924.628285727666,-14924.628285727666,-14924.628285727666,-14924.628285727666,-14924.628285727666,0.0,0.0,0.0,35457.4442257521
2011-11-28,50576.96512013311,25166.49902294164,71176.67160545404,50576.96512013311,50576.96512013311,-2002.8833339447865,-2002.8833339447865,-2002.8833339447865,-2002.8833339447865,-2002.8833339447865,-2002.8833339447865,0.0,0.0,0.0,48574.08178618832
2011-11-29,50771.85772878645,27225.976390442196,75186.90136849204,50771.85772878645,50771.85772878645,1972.9709727303748,1972.9709727303748,1972.9709727303748,1972.9709727303748,1972.9709727303748,1972.9709727303748,0.0,0.0,0.0,52744.828701516824
2011-11-30,50966.750337439815,28513.15145096482,71496.77225440269,50966.750337439815,50966.750337439815,-755.7533499820229,-755.7533499820229,-755.7533499820229,-755.7533499820229,-755.7533499820229,-755.7533499820229,0.0,0.0,0.0,50210.996987457795
2011-12-01,51161.642946093154,33809.56180486233,79553.42357834984,51161.642946093154,51161.642946093154,6543.299796540027,6543.299796540027,6543.299796540027,6543.299796540027,6543.299796540027,6543.299796540027,0.0,0.0,0.0,57704.94274263318
2011-12-02,51356.53555474649,26734.4286621032,71802.47405362283,51356.53555474649,51356.53555474649,-1481.1376453583234,-1481.1376453583234,-1481.1376453583234,-1481.1376453583234,-1481.1376453583234,-1481.1376453583234,0.0,0.0,0.0,49875.39790938817
2011-12-04,51746.3207720532,12666.729545260188,58628.06903483571,51746.3207720532,51746.3207720532,-14924.628285725319,-14924.628285725319,-14924.628285725319,-14924.628285725319,-14924.628285725319,-14924.628285725319,0.0,0.0,0.0,36821.692486327884
2011-12-05,51941.21338070654,27040.90940982879,72903.97004526643,51941.21338070654,51941.21338070654,-2002.8833338993693,-2002.8833338993693,-2002.8833338993693,-2002.8833338993693,-2002.8833338993693,-2002.8833338993693,0.0,0.0,0.0,49938.33004680717
2011-12-06,52136.10598935989,31799.24911293167,76637.18985706879,52136.10598935989,52136.10598935989,1972.9709726889723,1972.9709726889723,1972.9709726889723,1972.9709726889723,1972.9709726889723,1972.9709726889723,0.0,0.0,0.0,54109.07696204886
2011-12-07,52330.998598013226,31007.40279587092,74925.72239531462,52330.998598013226,52330.998598013226,-755.7533499891554,-755.7533499891554,-755.7533499891554,-755.7533499891554,-755.7533499891554,-755.7533499891554,0.0,0.0,0.0,51575.24524802407
2011-12-08,52525.89120666659,35408.28573260235,81865.2279226238,52525.89120666659,52525.89120666659,6543.299796578766,6543.299796578766,6543.299796578766,6543.299796578766,6543.299796578766,6543.299796578766,0.0,0.0,0.0,59069.19100324535
2011-12-09,52720.78381531993,27942.618672690773,74831.43410419599,52720.78381531993,52720.78381531993,-1481.1376453598969,-1481.1376453598969,-1481.1376453598969,-1481.1376453598969,-1481.1376453598969,-1481.1376453598969,0.0,0.0,0.0,51239.64616996003
2011-12-10,52915.67642397327,41235.40739439749,86461.1091881198,52915.67642397327,52915.67642397327,10648.131845714073,10648.131845714073,10648.131845714073,10648.131845714073,10648.131845714073,10648.131845714073,0.0,0.0,0.0,63563.808269687346
2011-12-11,53110.56903262662,16087.120103119287,62018.05982182093,53108.81674250227,53113.16614449578,-14924.62828575479,-14924.62828575479,-14924.62828575479,-14924.62828575479,-14924.62828575479,-14924.62828575479,0.0,0.0,0.0,38185.94074687183
2011-12-12,53305.46164127996,29705.238676311295,74985.71755848221,53299.602727571575,53313.105590643776,-2002.8833339226337,-2002.8833339226337,-2002.8833339226337,-2002.8833339226337,-2002.8833339226337,-2002.8833339226337,0.0,0.0,0.0,51302.578307357326
2011-12-13,53500.35424993332,33742.61307366435,77749.01851694682,53485.18331933145,53513.824623239576,1972.97097269583,1972.97097269583,1972.97097269583,1972.97097269583,1972.97097269583,1972.97097269583,0.0,0.0,0.0,55473.32522262915
2011-12-14,53695.24685858666,30163.768393907954,76527.57733121476,53675.28734191072,53716.398590186924,-755.753350004784,-755.753350004784,-755.753350004784,-755.753350004784,-755.753350004784,-755.753350004784,0.0,0.0,0.0,52939.49350858187
2011-12-15,53890.139467240006,37548.05080953345,82755.26930721573,53862.24010175933,53919.119870593815,6543.299796590644,6543.299796590644,6543.299796590644,6543.299796590644,6543.299796590644,6543.299796590644,0.0,0.0,0.0,60433.43926383065
2011-12-16,54085.032075893345,29550.22792326014,75531.18208241648,54049.34122946367,54125.681619825344,-1481.1376453427968,-1481.1376453427968,-1481.1376453427968,-1481.1376453427968,-1481.1376453427968,-1481.1376453427968,0.0,0.0,0.0,52603.89443055055
2011-12-17,54279.924684546706,40844.58637314908,87202.25194152727,54233.25699973367,54331.41045695148,10648.131845712021,10648.131845712021,10648.131845712021,10648.131845712021,10648.131845712021,10648.131845712021,0.0,0.0,0.0,64928.05653025873
2011-12-18,54474.81729320005,16774.9184891888,62635.00188966587,54416.809733160706,54537.97436533777,-14924.628285738961,-14924.628285738961,-14924.628285738961,-14924.628285738961,-14924.628285738961,-14924.628285738961,0.0,0.0,0.0,39550.18900746109
2011-12-19,54669.70990185339,29598.29432805589,75332.51578404599,54602.041297935284,54746.36510915815,-2002.8833339272535,-2002.8833339272535,-2002.8833339272535,-2002.8833339272535,-2002.8833339272535,-2002.8833339272535,0.0,0.0,0.0,52666.82656792614
2011-12-20,54864.60251050674,33547.062446454875,79657.25754858168,54783.921268447535,54954.05548997483,1972.9709727127752,1972.9709727127752,1972.9709727127752,1972.9709727127752,1972.9709727127752,1972.9709727127752,0.0,0.0,0.0,56837.573483219516
2011-12-21,55059.4951191601,31493.50082462192,75186.59212575816,54966.40137832256,55161.16252399649,-755.7533500204137,-755.7533500204137,-755.7533500204137,-755.7533500204137,-755.7533500204137,-755.7533500204137,0.0,0.0,0.0,54303.741769139684
2011-12-22,55254.38772781344,39943.22374825231,84332.31975739784,55148.88148819756,55370.14556554109,6543.299796561579,6543.299796561579,6543.299796561579,6543.299796561579,6543.299796561579,6543.299796561579,0.0,0.0,0.0,61797.68752437502
2011-12-23,55449.280336466785,31898.12247584579,76941.10095037427,55331.203233216016,55585.449912685515,-1481.137645351742,-1481.137645351742,-1481.137645351742,-1481.137645351742,-1481.137645351742,-1481.137645351742,0.0,0.0,0.0,53968.14269111504
2011-12-24,55644.172945120124,44553.75265412867,90155.12199248544,55511.00056454915,55792.638574237404,10648.131845723838,10648.131845723838,10648.131845723838,10648.131845723838,10648.131845723838,10648.131845723838,0.0,0.0,0.0,66292.30479084396
2011-12-25,55839.065553773486,16991.823188469276,63005.492577751545,55682.62997682062,56010.86035189271,-14924.628285691315,-14924.628285691315,-14924.628285691315,-14924.628285691315,-14924.628285691315,-14924.628285691315,0.0,0.0,0.0,40914.43726808217
2011-12-26,56033.95816242683,31307.53732918927,76448.00864684301,55856.14392338576,56220.98484105533,-2002.883333931874,-2002.883333931874,-2002.883333931874,-2002.883333931874,-2002.883333931874,-2002.883333931874,0.0,0.0,0.0,54031.07482849496
2011-12-27,56228.85077108017,36453.52470519719,82013.87412686182,56027.15350189054,56435.56836551486,1972.970972671372,1972.970972671372,1972.970972671372,1972.970972671372,1972.970972671372,1972.970972671372,0.0,0.0,0.0,58201.82174375154
2011-12-28,56423.74337973351,32598.86964280122,78378.11004263813,56210.30347050234,56653.767599501385,-755.7533499809405,-755.7533499809405,-755.7533499809405,-755.7533499809405,-755.7533499809405,-755.7533499809405,0.0,0.0,0.0,55667.99002975257
2011-12-29,56618.63598838688,39024.52669588797,84722.90565981081,56386.346397478614,56857.49417911192,6543.299796566414,6543.299796566414,6543.299796566414,6543.299796566414,6543.299796566414,6543.299796566414,0.0,0.0,0.0,63161.9357849533
2011-12-30,56813.52859704022,33532.95331411674,76471.57017272008,56562.42676964592,57073.0198365931,-1481.1376453533167,-1481.1376453533167,-1481.1376453533167,-1481.1376453533167,-1481.1376453533167,-1481.1376453533167,0.0,0.0,0.0,55332.3909516869
2011-12-31,57008.42120569356,45196.13903852163,89221.23227306874,56746.92969880054,57291.85692724001,10648.131845714492,10648.131845714492,10648.131845714492,10648.131845714492,10648.131845714492,10648.131845714492,0.0,0.0,0.0,67656.55305140805
2012-01-01,57203.313814346904,19061.142523193786,64999.64271043548,56922.94844577364,57507.45486571445,-14924.62828572078,-14924.62828572078,-14924.62828572078,-14924.62828572078,-14924.62828572078,-14924.62828572078,0.0,0.0,0.0,42278.68552862613
2012-01-02,57398.206423000265,33137.172115691035,78070.04822395797,57092.18079934521,57725.880640056326,-2002.8833338864565,-2002.8833338864565,-2002.8833338864565,-2002.8833338864565,-2002.8833338864565,-2002.8833338864565,0.0,0.0,0.0,55395.32308911381
2012-01-03,57593.099031653604,36810.47306564844,81548.24175502815,57262.0947790273,57944.25185485923,1972.9709726782296,1972.9709726782296,1972.9709726782296,1972.9709726782296,1972.9709726782296,1972.9709726782296,0.0,0.0,0.0,59566.070004331836
2012-01-04,57787.99164030695,33608.17570015886,80154.72168142216,57425.43424150959,58164.484950986756,-755.7533499880722,-755.7533499880722,-755.7533499880722,-755.7533499880722,-755.7533499880722,-755.7533499880722,0.0,0.0,0.0,57032.23829031888
2012-01-05,57982.88424896029,42736.83634896832,89209.55376044018,57600.99963754158,58387.772760197004,6543.299796578292,6543.299796578292,6543.299796578292,6543.299796578292,6543.299796578292,6543.299796578292,0.0,0.0,0.0,64526.18404553858
2012-01-06,58177.77685761365,34262.9866002818,80781.59808557476,57766.48432899671,58600.85961432436,-1481.1376453548887,-1481.1376453548887,-1481.1376453548887,-1481.1376453548887,-1481.1376453548887,-1481.1376453548887,0.0,0.0,0.0,56696.639212258764
2012-01-07,58372.669466267,46478.76601528744,92569.34830467186,57941.60131161812,58812.94070758245,10648.131845712442,10648.131845712442,10648.131845712442,10648.131845712442,10648.131845712442,10648.131845712442,0.0,0.0,0.0,69020.80131197943
2012-01-08,58567.56207492034,20464.160167456408,64750.62067370179,58117.25577536662,59028.10103144455,-14924.628285704955,-14924.628285704955,-14924.628285704955,-14924.628285704955,-14924.628285704955,-14924.628285704955,0.0,0.0,0.0,43642.933789215385
2012-01-09,58762.45468357368,35171.40167934474,81036.24368822115,58291.33843345498,59248.462402202815,-2002.8833339097205,-2002.8833339097205,-2002.8833339097205,-2002.8833339097205,-2002.8833339097205,-2002.8833339097205,0.0,0.0,0.0,56759.57134966396
2012-01-10,58957.347292227045,37794.463293957706,82730.4471266542,58467.44461800979,59460.20502927959,1972.970972695177,1972.970972695177,1972.970972695177,1972.970972695177,1972.970972695177,1972.970972695177,0.0,0.0,0.0,60930.31826492222
2012-01-11,59152.239900880384,35489.64683345212,79541.2852703185,58635.074078690115,59677.79776831091,-755.7533500503077,-755.7533500503077,-755.7533500503077,-755.7533500503077,-755.7533500503077,-755.7533500503077,0.0,0.0,0.0,58396.48655083008
2012-01-12,59347.13250953372,41602.38546242852,88534.79910295345,58811.72076139232,59901.44393083052,6543.299796549226,6543.299796549226,6543.299796549226,6543.299796549226,6543.299796549226,6543.299796549226,0.0,0.0,0.0,65890.43230608295
2012-01-13,59542.02511818707,35782.301619925376,82084.96503413784,58986.15283211533,60115.4590330554,-1481.1376453377886,-1481.1376453377886,-1481.1376453377886,-1481.1376453377886,-1481.1376453377886,-1481.1376453377886,0.0,0.0,0.0,58060.88747284928
2012-01-14,59736.91772684043,48519.11520689139,92932.45108273155,59163.09109829897,60333.9640841829,10648.13184572426,10648.13184572426,10648.13184572426,10648.13184572426,10648.13184572426,10648.13184572426,0.0,0.0,0.0,70385.04957256469
